ticker,bench,corr,beta,sig,events_total,total_delta,mean_delta_total,median_delta_total,n_up_total,n_down_total,n_flat_total,up_ratio_total,down_ratio_total,early_blue_up_rate,early_blue_down_rate,early_ark_up_rate,early_ark_down_rate,middle_ark_up_rate,middle_ark_down_rate,late_ark_up_rate,late_ark_down_rate,open_up_rate,open_down_rate,early_post_up_rate,early_post_down_rate,late_post_up_rate,late_post_down_rate,EARLY_ARK_n,EARLY_BLUE_n,LATE_ARK_n,MIDDLE_ARK_n,OPEN_n,EARLY_ARK_n_up,EARLY_BLUE_n_up,LATE_ARK_n_up,MIDDLE_ARK_n_up,OPEN_n_up,EARLY_ARK_n_down,EARLY_BLUE_n_down,LATE_ARK_n_down,MIDDLE_ARK_n_down,OPEN_n_down,EARLY_ARK_n_flat,EARLY_BLUE_n_flat,LATE_ARK_n_flat,MIDDLE_ARK_n_flat,OPEN_n_flat,EARLY_ARK_up_ratio,EARLY_BLUE_up_ratio,LATE_ARK_up_ratio,MIDDLE_ARK_up_ratio,OPEN_up_ratio,EARLY_ARK_down_ratio,EARLY_BLUE_down_ratio,LATE_ARK_down_ratio,MIDDLE_ARK_down_ratio,OPEN_down_ratio,EARLY_ARK_total_delta,EARLY_BLUE_total_delta,LATE_ARK_total_delta,MIDDLE_ARK_total_delta,OPEN_total_delta,EARLY_ARK_mean_delta,EARLY_BLUE_mean_delta,LATE_ARK_mean_delta,MIDDLE_ARK_mean_delta,OPEN_mean_delta,EARLY_ARK_median_delta,EARLY_BLUE_median_delta,LATE_ARK_median_delta,MIDDLE_ARK_median_delta,OPEN_median_delta,EARLY_ARK_mean_up,EARLY_BLUE_mean_up,LATE_ARK_mean_up,MIDDLE_ARK_mean_up,OPEN_mean_up,EARLY_ARK_median_up,EARLY_BLUE_median_up,LATE_ARK_median_up,MIDDLE_ARK_median_up,OPEN_median_up,EARLY_ARK_mean_down,EARLY_BLUE_mean_down,LATE_ARK_mean_down,MIDDLE_ARK_mean_down,OPEN_mean_down,EARLY_ARK_median_down,EARLY_BLUE_median_down,LATE_ARK_median_down,MIDDLE_ARK_median_down,OPEN_median_down
ROM,,,,,55,-6.880000000000001,-0.1250909090909091,0.020000000000000018,29,26,0,0.5272727272727272,0.4727272727272727,,,,,,,,,0.5272727272727272,0.4727272727272727,,,,,,,,,55.0,,,,,29.0,,,,,26.0,,,,,0.0,,,,,0.5272727272727272,,,,,0.4727272727272727,,,,,-6.880000000000001,,,,,-0.1250909090909091,,,,,0.020000000000000018,,,,,0.3513793103448275,,,,,0.27,,,,,-0.6565384615384615,,,,,-0.68
ROOT,,,,,90,-39.95,-0.44388888888888894,-0.27,33,54,3,0.36666666666666664,0.6,0.0,1.0,,,,,0.375,0.5,0.36923076923076925,0.6307692307692307,,,,,,1.0,24.0,,65.0,,0.0,9.0,,24.0,,1.0,12.0,,41.0,,0.0,3.0,,0.0,,0.0,0.375,,0.36923076923076925,,1.0,0.5,,0.6307692307692307,,-0.43000000000000016,-1.5700000000000003,,-37.95,,-0.43000000000000016,-0.06541666666666668,,-0.5838461538461539,,-0.43000000000000016,-0.11499999999999999,,-0.31,,,0.9822222222222222,,0.6691666666666665,,,0.9,,0.615,,-0.43000000000000016,-0.8675,,-1.317317073170732,,-0.43000000000000016,-0.7749999999999999,,-0.88
ROP,,,,,67,-2.9099999999999993,-0.043432835820895514,-0.05,29,37,1,0.43283582089552236,0.5522388059701493,0.0,1.0,,,,,0.0,1.0,0.4461538461538462,0.5384615384615384,,,,,,1.0,1.0,,65.0,,0.0,0.0,,29.0,,1.0,1.0,,35.0,,0.0,0.0,,1.0,,0.0,0.0,,0.4461538461538462,,1.0,1.0,,0.5384615384615384,,-0.8299999999999998,-1.96,,-0.119999999999999,,-0.8299999999999998,-1.96,,-0.0018461538461538307,,-0.8299999999999998,-1.96,,-0.04999999999999993,,,,,0.37724137931034474,,,,,0.33999999999999997,,-0.8299999999999998,-1.96,,-0.316,,-0.8299999999999998,-1.96,,-0.2
ROST,,,,,66,6.009999999999998,0.09106060606060604,0.06499999999999997,39,27,0,0.5909090909090909,0.4090909090909091,,,,,,,0.0,1.0,0.6,0.4,,,,,,,1.0,,65.0,,,0.0,,39.0,,,1.0,,26.0,,,0.0,,0.0,,,0.0,,0.6,,,1.0,,0.4,,,-0.10000000000000009,,6.109999999999999,,,-0.10000000000000009,,0.09399999999999999,,,-0.10000000000000009,,0.06999999999999995,,,,,0.48000000000000026,,,,,0.35,,,-0.10000000000000009,,-0.48500000000000004,,,-0.10000000000000009,,-0.36
RPAR,,,,,15,0.19000000000000017,0.012666666666666678,0.030000000000000027,9,5,1,0.6,0.3333333333333333,,,,,,,,,0.6,0.3333333333333333,,,,,,,,,15.0,,,,,9.0,,,,,5.0,,,,,1.0,,,,,0.6,,,,,0.3333333333333333,,,,,0.19000000000000017,,,,,0.012666666666666678,,,,,0.030000000000000027,,,,,0.12777777777777782,,,,,0.04999999999999999,,,,,-0.192,,,,,-0.14
RPD,,,,,73,-18.82,-0.2578082191780822,-0.15999999999999998,30,42,1,0.410958904109589,0.5753424657534246,,,1.0,0.0,0.5,0.5,0.4,0.6,0.4,0.5846153846153846,,,,,1.0,,5.0,2.0,65.0,1.0,,2.0,1.0,26.0,0.0,,3.0,1.0,38.0,0.0,,0.0,0.0,1.0,1.0,,0.4,0.5,0.4,0.0,,0.6,0.5,0.5846153846153846,1.5199999999999996,,-3.9099999999999993,-3.5500000000000016,-12.879999999999999,1.5199999999999996,,-0.7819999999999998,-1.7750000000000008,-0.19815384615384612,1.5199999999999996,,-0.06000000000000005,-1.7750000000000008,-0.21000000000000002,1.5199999999999996,,0.044999999999999964,0.04999999999999999,0.891153846153846,1.5199999999999996,,0.044999999999999964,0.04999999999999999,0.8099999999999999,,,-1.333333333333333,-3.6000000000000014,-0.9486842105263157,,,-1.1199999999999992,-3.6000000000000014,-0.7350000000000001
RPM,,,,,65,-3.0399999999999983,-0.046769230769230744,-0.07,30,34,1,0.46153846153846156,0.5230769230769231,,,,,,,0.0,1.0,0.46875,0.515625,,,,,,,1.0,,64.0,,,0.0,,30.0,,,1.0,,33.0,,,0.0,,1.0,,,0.0,,0.46875,,,1.0,,0.515625,,,-4.32,,1.2800000000000011,,,-4.32,,0.020000000000000018,,,-4.32,,-0.06499999999999997,,,,,0.4703333333333334,,,,,0.415,,,-4.32,,-0.38878787878787885,,,-4.32,,-0.33000000000000007
RPRX,,,,,65,-3.8900000000000006,-0.059846153846153854,-0.04,31,34,0,0.47692307692307695,0.5230769230769231,,,,,,,,,0.47692307692307695,0.5230769230769231,,,,,,,,,65.0,,,,,31.0,,,,,34.0,,,,,0.0,,,,,0.47692307692307695,,,,,0.5230769230769231,,,,,-3.8900000000000006,,,,,-0.059846153846153854,,,,,-0.04,,,,,0.6287096774193549,,,,,0.49,,,,,-0.6876470588235295,,,,,-0.51
RQI,,,,,63,2.320000000000001,0.036825396825396844,0.08000000000000002,35,24,4,0.5555555555555556,0.38095238095238093,,,,,,,,,0.5555555555555556,0.38095238095238093,,,,,,,,,63.0,,,,,35.0,,,,,24.0,,,,,4.0,,,,,0.5555555555555556,,,,,0.38095238095238093,,,,,2.320000000000001,,,,,0.036825396825396844,,,,,0.08000000000000002,,,,,0.3414285714285714,,,,,0.29000000000000004,,,,,-0.40125000000000005,,,,,-0.32
RRC,,,,,66,13.979999999999997,0.21181818181818177,0.08500000000000002,35,31,0,0.5303030303030303,0.4696969696969697,,,,,,,1.0,0.0,0.5230769230769231,0.47692307692307695,,,,,,,1.0,,65.0,,,1.0,,34.0,,,0.0,,31.0,,,0.0,,0.0,,,1.0,,0.5230769230769231,,,0.0,,0.47692307692307695,,,0.7,,13.279999999999998,,,0.7,,0.20430769230769227,,,0.7,,0.08000000000000007,,,0.7,,0.7758823529411766,,,0.7,,0.6950000000000001,,,,,-0.4225806451612903,,,,,-0.32000000000000006
RRR,,,,,62,0.8200000000000006,0.013225806451612913,0.04999999999999999,35,27,0,0.5645161290322581,0.43548387096774194,,,,,,,,,0.5645161290322581,0.43548387096774194,,,,,,,,,62.0,,,,,35.0,,,,,27.0,,,,,0.0,,,,,0.5645161290322581,,,,,0.43548387096774194,,,,,0.8200000000000006,,,,,0.013225806451612913,,,,,0.04999999999999999,,,,,0.3968571428571428,,,,,0.35000000000000003,,,,,-0.4840740740740741,,,,,-0.4
RRX,,,,,65,-4.640000000000003,-0.07138461538461544,-0.07999999999999996,29,36,0,0.4461538461538462,0.5538461538461539,,,,,,,,,0.4461538461538462,0.5538461538461539,,,,,,,,,65.0,,,,,29.0,,,,,36.0,,,,,0.0,,,,,0.4461538461538462,,,,,0.5538461538461539,,,,,-4.640000000000003,,,,,-0.07138461538461544,,,,,-0.07999999999999996,,,,,0.7117241379310345,,,,,0.44999999999999996,,,,,-0.7022222222222223,,,,,-0.5900000000000001
RS,,,,,65,-4.260000000000002,-0.06553846153846156,0.010000000000000009,33,30,2,0.5076923076923077,0.46153846153846156,,,,,,,,,0.5076923076923077,0.46153846153846156,,,,,,,,,65.0,,,,,33.0,,,,,30.0,,,,,2.0,,,,,0.5076923076923077,,,,,0.46153846153846156,,,,,-4.260000000000002,,,,,-0.06553846153846156,,,,,0.010000000000000009,,,,,0.4851515151515151,,,,,0.38,,,,,-0.6756666666666665,,,,,-0.49000000000000005
RSG,,,,,65,-1.6499999999999995,-0.025384615384615377,0.01999999999999999,33,32,0,0.5076923076923077,0.49230769230769234,,,,,,,,,0.5076923076923077,0.49230769230769234,,,,,,,,,65.0,,,,,33.0,,,,,32.0,,,,,0.0,,,,,0.5076923076923077,,,,,0.49230769230769234,,,,,-1.6499999999999995,,,,,-0.025384615384615377,,,,,0.01999999999999999,,,,,0.25212121212121213,,,,,0.21000000000000002,,,,,-0.3115625,,,,,-0.24
RSI,,,,,70,-2.8,-0.04,-0.024999999999999967,34,35,1,0.4857142857142857,0.5,,,,,,,0.6,0.4,0.47692307692307695,0.5076923076923077,,,,,,,5.0,,65.0,,,3.0,,31.0,,,2.0,,33.0,,,0.0,,1.0,,,0.6,,0.47692307692307695,,,0.4,,0.5076923076923077,,,1.0400000000000005,,-3.8400000000000016,,,0.2080000000000001,,-0.0590769230769231,,,0.29999999999999993,,-0.04999999999999993,,,0.6033333333333334,,0.8164516129032258,,,0.6500000000000004,,0.52,,,-0.38499999999999995,,-0.8833333333333334,,,-0.38499999999999995,,-0.48
RSP,,,,,84,5.189999999999999,0.06178571428571427,0.03999999999999995,44,38,2,0.5238095238095238,0.4523809523809524,,,,,,,0.47368421052631576,0.47368421052631576,0.5384615384615384,0.4461538461538462,,,,,,,19.0,,65.0,,,9.0,,35.0,,,9.0,,29.0,,,1.0,,1.0,,,0.47368421052631576,,0.5384615384615384,,,0.47368421052631576,,0.4461538461538462,,,3.4099999999999997,,1.7799999999999996,,,0.1794736842105263,,0.02738461538461538,,,0.0,,0.04999999999999993,,,0.5177777777777778,,0.21371428571428566,,,0.36,,0.19,,,-0.1388888888888889,,-0.196551724137931,,,-0.16000000000000003,,-0.15000000000000002
RSPA,,,,,60,-8.370000000000003,-0.13950000000000004,-0.16999999999999998,18,41,1,0.3,0.6833333333333333,,,,,,,,,0.3,0.6833333333333333,,,,,,,,,60.0,,,,,18.0,,,,,41.0,,,,,1.0,,,,,0.3,,,,,0.6833333333333333,,,,,-8.370000000000003,,,,,-0.13950000000000004,,,,,-0.16999999999999998,,,,,0.28055555555555556,,,,,0.18,,,,,-0.3273170731707318,,,,,-0.3
RSPT,,,,,65,4.5699999999999985,0.07030769230769228,0.020000000000000018,36,29,0,0.5538461538461539,0.4461538461538462,,,,,,,,,0.5538461538461539,0.4461538461538462,,,,,,,,,65.0,,,,,36.0,,,,,29.0,,,,,0.0,,,,,0.5538461538461539,,,,,0.4461538461538462,,,,,4.5699999999999985,,,,,0.07030769230769228,,,,,0.020000000000000018,,,,,0.2855555555555555,,,,,0.18000000000000002,,,,,-0.19689655172413795,,,,,-0.14
RSSX,,,,,17,-3.8000000000000007,-0.22352941176470592,-0.19000000000000017,5,12,0,0.29411764705882354,0.7058823529411765,,,,,,,,,0.29411764705882354,0.7058823529411765,,,,,,,,,17.0,,,,,5.0,,,,,12.0,,,,,0.0,,,,,0.29411764705882354,,,,,0.7058823529411765,,,,,-3.8000000000000007,,,,,-0.22352941176470592,,,,,-0.19000000000000017,,,,,0.20199999999999996,,,,,0.16999999999999998,,,,,-0.4008333333333334,,,,,-0.3
RTAC,,,,,65,1.690000000000001,0.026000000000000016,0.0,31,28,6,0.47692307692307695,0.4307692307692308,,,0.0,1.0,0.0,1.0,0.6,0.2,0.4827586206896552,0.43103448275862066,,,,,1.0,,5.0,1.0,58.0,0.0,,3.0,0.0,28.0,1.0,,1.0,1.0,25.0,0.0,,1.0,0.0,5.0,0.0,,0.6,0.0,0.4827586206896552,1.0,,0.2,1.0,0.43103448275862066,-0.85,,0.7999999999999999,-0.18000000000000005,1.920000000000001,-0.85,,0.15999999999999998,-0.18000000000000005,0.033103448275862084,-0.85,,0.16999999999999993,-0.18000000000000005,0.0,,,0.47333333333333333,,0.5478571428571428,,,0.45999999999999996,,0.41000000000000003,-0.85,,-0.62,-0.18000000000000005,-0.5367999999999999,-0.85,,-0.62,-0.18000000000000005,-0.36
RTO,,,,,74,2.410000000000001,0.03256756756756758,0.01999999999999985,38,34,2,0.5135135135135135,0.4594594594594595,,,1.0,0.0,,,0.5,0.375,0.5076923076923077,0.47692307692307695,,,,,1.0,,8.0,,65.0,1.0,,4.0,,33.0,0.0,,3.0,,31.0,0.0,,1.0,,1.0,1.0,,0.5,,0.5076923076923077,0.0,,0.375,,0.47692307692307695,1.5899999999999999,,0.38000000000000034,,0.43999999999999995,1.5899999999999999,,0.04750000000000004,,0.006769230769230769,1.5899999999999999,,0.020000000000000018,,0.009999999999999787,1.5899999999999999,,0.3625,,0.2463636363636364,1.5899999999999999,,0.16000000000000003,,0.2100000000000002,,,-0.35666666666666647,,-0.24806451612903227,,,-0.4,,-0.2
RTX,,,,,104,9.979999999999999,0.09596153846153845,0.04499999999999997,56,45,3,0.5384615384615384,0.4326923076923077,0.7142857142857143,0.0,0.5,0.5,,,0.5,0.5,0.5384615384615384,0.4461538461538462,,,,,2.0,7.0,30.0,,65.0,1.0,5.0,15.0,,35.0,1.0,0.0,15.0,,29.0,0.0,2.0,0.0,,1.0,0.5,0.7142857142857143,0.5,,0.5384615384615384,0.5,0.0,0.5,,0.4461538461538462,0.3,0.37,0.81,,8.5,0.15,0.05285714285714286,0.027000000000000003,,0.13076923076923078,0.15,0.03,6.938893903907228e-18,,0.12000000000000001,0.45999999999999996,0.074,0.28733333333333333,,0.5522857142857143,0.45999999999999996,0.04000000000000001,0.14,,0.33999999999999997,-0.15999999999999998,,-0.23333333333333334,,-0.373448275862069,-0.15999999999999998,,-0.13,,-0.32
RTXG,,,,,8,19.169999999999998,2.3962499999999998,1.31,6,2,0,0.75,0.25,,,,,,,1.0,0.0,0.7142857142857143,0.2857142857142857,,,,,,,1.0,,7.0,,,1.0,,5.0,,,0.0,,2.0,,,0.0,,0.0,,,1.0,,0.7142857142857143,,,0.0,,0.2857142857142857,,,4.68,,14.489999999999998,,,4.68,,2.07,,,4.68,,1.08,,,4.68,,3.066,,,4.68,,1.54,,,,,-0.42000000000000004,,,,,-0.42000000000000004
RUSHA,,,,,64,-9.94,-0.1553125,-0.14999999999999997,23,40,1,0.359375,0.625,,,,,,,,,0.359375,0.625,,,,,,,,,64.0,,,,,23.0,,,,,40.0,,,,,1.0,,,,,0.359375,,,,,0.625,,,,,-9.94,,,,,-0.1553125,,,,,-0.14999999999999997,,,,,0.4773913043478262,,,,,0.3800000000000001,,,,,-0.5230000000000002,,,,,-0.385
RVLV,,,,,66,-7.399999999999997,-0.11212121212121207,0.0,32,29,5,0.48484848484848486,0.4393939393939394,,,,,1.0,0.0,0.0,1.0,0.484375,0.4375,,,,,,,1.0,1.0,64.0,,,0.0,1.0,31.0,,,1.0,0.0,28.0,,,0.0,0.0,5.0,,,0.0,1.0,0.484375,,,1.0,0.0,0.4375,,,-2.9,1.450000000000001,-5.95,,,-2.9,1.450000000000001,-0.09296875,,,-2.9,1.450000000000001,0.0,,,,1.450000000000001,0.7387096774193548,,,,1.450000000000001,0.6800000000000002,,,-2.9,,-1.030357142857143,,,-2.9,,-0.575
RVMD,,,,,73,4.790000000000004,0.06561643835616443,-0.010000000000000009,36,37,0,0.4931506849315068,0.5068493150684932,,,,,1.0,0.0,0.2857142857142857,0.7142857142857143,0.5076923076923077,0.49230769230769234,,,,,,,7.0,1.0,65.0,,,2.0,1.0,33.0,,,5.0,0.0,32.0,,,0.0,0.0,0.0,,,0.2857142857142857,1.0,0.5076923076923077,,,0.7142857142857143,0.0,0.49230769230769234,,,-5.029999999999998,2.5999999999999996,7.220000000000002,,,-0.7185714285714282,2.5999999999999996,0.11107692307692311,,,-0.7299999999999995,2.5999999999999996,0.04999999999999999,,,1.0,2.5999999999999996,0.8969696969696971,,,1.0,2.5999999999999996,0.74,,,-1.4059999999999995,,-0.6993750000000002,,,-0.7599999999999998,,-0.35499999999999987
RVNL,,,,,38,-25.450000000000003,-0.6697368421052632,-0.19499999999999995,17,21,0,0.4473684210526316,0.5526315789473685,,,,,,,0.5,0.5,0.4444444444444444,0.5555555555555556,,,,,,,2.0,,36.0,,,1.0,,16.0,,,1.0,,20.0,,,0.0,,0.0,,,0.5,,0.4444444444444444,,,0.5,,0.5555555555555556,,,1.3399999999999999,,-26.790000000000006,,,0.6699999999999999,,-0.7441666666666669,,,0.6699999999999999,,-0.245,,,1.5099999999999998,,1.9481249999999997,,,1.5099999999999998,,1.4300000000000004,,,-0.16999999999999993,,-2.898,,,-0.16999999999999993,,-2.275
RVTY,,,,,65,6.12,0.09415384615384616,0.09999999999999999,37,28,0,0.5692307692307692,0.4307692307692308,,,,,,,1.0,0.0,0.5625,0.4375,,,,,,,1.0,,64.0,,,1.0,,36.0,,,0.0,,28.0,,,0.0,,0.0,,,1.0,,0.5625,,,0.0,,0.4375,,,0.5100000000000002,,5.61,,,0.5100000000000002,,0.08765625,,,0.5100000000000002,,0.09999999999999998,,,0.5100000000000002,,0.6636111111111109,,,0.5100000000000002,,0.52,,,,,-0.6528571428571429,,,,,-0.51
RWAY,,,,,65,-3.5,-0.05384615384615385,0.0,31,31,3,0.47692307692307695,0.47692307692307695,,,,,,,,,0.47692307692307695,0.47692307692307695,,,,,,,,,65.0,,,,,31.0,,,,,31.0,,,,,3.0,,,,,0.47692307692307695,,,,,0.47692307692307695,,,,,-3.5,,,,,-0.05384615384615385,,,,,0.0,,,,,0.4332258064516129,,,,,0.37,,,,,-0.5461290322580645,,,,,-0.48
RWL,,,,,65,-0.09000000000000002,-0.001384615384615385,0.0,31,31,3,0.47692307692307695,0.47692307692307695,,,,,,,,,0.47692307692307695,0.47692307692307695,,,,,,,,,65.0,,,,,31.0,,,,,31.0,,,,,3.0,,,,,0.47692307692307695,,,,,0.47692307692307695,,,,,-0.09000000000000002,,,,,-0.001384615384615385,,,,,0.0,,,,,0.18645161290322582,,,,,0.18,,,,,-0.18935483870967743,,,,,-0.16
RWM,,,,,117,-1.020000000000001,-0.008717948717948726,0.0,55,53,9,0.4700854700854701,0.452991452991453,0.0,1.0,0.5,0.5,0.6666666666666666,0.3333333333333333,0.4772727272727273,0.5,0.46153846153846156,0.4153846153846154,,,,,4.0,1.0,44.0,3.0,65.0,2.0,0.0,21.0,2.0,30.0,2.0,1.0,22.0,1.0,27.0,0.0,0.0,1.0,0.0,8.0,0.5,0.0,0.4772727272727273,0.6666666666666666,0.46153846153846156,0.5,1.0,0.5,0.3333333333333333,0.4153846153846154,-0.23999999999999988,-0.06,-1.5000000000000004,0.2400000000000002,0.5399999999999996,-0.05999999999999997,-0.06,-0.0340909090909091,0.08000000000000007,0.0083076923076923,-0.06,-0.06,-0.029999999999999985,0.06000000000000005,0.0,0.15000000000000002,,0.2014285714285714,0.18000000000000005,0.285,0.15000000000000002,,0.17999999999999994,0.18000000000000005,0.23999999999999996,-0.26999999999999996,-0.06,-0.2604545454545454,-0.11999999999999988,-0.2966666666666666,-0.26999999999999996,-0.06,-0.175,-0.11999999999999988,-0.29
RXL,,,,,10,2.169999999999999,0.21699999999999992,0.275,5,5,0,0.5,0.5,,,,,,,,,0.5,0.5,,,,,,,,,10.0,,,,,5.0,,,,,5.0,,,,,0.0,,,,,0.5,,,,,0.5,,,,,2.169999999999999,,,,,0.21699999999999992,,,,,0.275,,,,,1.16,,,,,1.24,,,,,-0.726,,,,,-0.45999999999999996
RXO,,,,,63,-3.1300000000000012,-0.0496825396825397,-0.050000000000000044,31,32,0,0.49206349206349204,0.5079365079365079,,,,,,,,,0.49206349206349204,0.5079365079365079,,,,,,,,,63.0,,,,,31.0,,,,,32.0,,,,,0.0,,,,,0.49206349206349204,,,,,0.5079365079365079,,,,,-3.1300000000000012,,,,,-0.0496825396825397,,,,,-0.050000000000000044,,,,,0.8870967741935484,,,,,0.75,,,,,-0.9571875000000001,,,,,-0.885
RY,,,,,67,4.649999999999999,0.06940298507462685,0.08000000000000002,40,25,2,0.5970149253731343,0.373134328358209,,,,,,,0.0,0.5,0.6153846153846154,0.36923076923076925,,,,,,,2.0,,65.0,,,0.0,,40.0,,,1.0,,24.0,,,1.0,,1.0,,,0.0,,0.6153846153846154,,,0.5,,0.36923076923076925,,,-1.06,,5.709999999999997,,,-0.53,,0.08784615384615381,,,-0.53,,0.09,,,,,0.26600000000000007,,,,,0.15500000000000003,,,-1.06,,-0.2054166666666667,,,-1.06,,-0.19499999999999992
RYAAY,,,,,77,-2.739999999999999,-0.03558441558441557,-0.13999999999999996,27,47,3,0.35064935064935066,0.6103896103896104,,,0.75,0.25,,,0.5,0.375,0.3076923076923077,0.6615384615384615,,,,,4.0,,8.0,,65.0,3.0,,4.0,,20.0,1.0,,3.0,,43.0,0.0,,1.0,,2.0,0.75,,0.5,,0.3076923076923077,0.25,,0.375,,0.6615384615384615,1.6700000000000002,,2.99,,-7.3999999999999995,0.41750000000000004,,0.37375,,-0.11384615384615383,0.635,,0.16000000000000003,,-0.2,0.9966666666666667,,0.9225000000000001,,0.3610000000000001,0.96,,0.785,,0.355,-1.32,,-0.23333333333333328,,-0.3400000000000001,-1.32,,-0.1399999999999999,,-0.30000000000000004
RYAN,,,,,65,-8.369999999999997,-0.12876923076923072,-0.02999999999999997,32,33,0,0.49230769230769234,0.5076923076923077,,,,,,,,,0.49230769230769234,0.5076923076923077,,,,,,,,,65.0,,,,,32.0,,,,,33.0,,,,,0.0,,,,,0.49230769230769234,,,,,0.5076923076923077,,,,,-8.369999999999997,,,,,-0.12876923076923072,,,,,-0.02999999999999997,,,,,0.4975000000000002,,,,,0.255,,,,,-0.7360606060606061,,,,,-0.52
RYLD,,,,,78,3.9499999999999984,0.05064102564102562,0.04000000000000001,43,30,5,0.5512820512820513,0.38461538461538464,0.5,0.5,,,,,0.5454545454545454,0.2727272727272727,0.5538461538461539,0.4,,,,,,2.0,11.0,,65.0,,1.0,6.0,,36.0,,1.0,3.0,,26.0,,0.0,2.0,,3.0,,0.5,0.5454545454545454,,0.5538461538461539,,0.5,0.2727272727272727,,0.4,,-0.33,0.3900000000000001,,3.8899999999999997,,-0.165,0.03545454545454547,,0.05984615384615384,,-0.165,0.07,,0.04000000000000001,,0.19,0.22833333333333336,,0.21138888888888888,,0.19,0.13,,0.18,,-0.52,-0.3266666666666667,,-0.14307692307692302,,-0.52,-0.2,,-0.13
RYM,,,,,18,42.239999999999995,2.3466666666666662,0.805,10,8,0,0.5555555555555556,0.4444444444444444,,,,,,,,,0.5555555555555556,0.4444444444444444,,,,,,,,,18.0,,,,,10.0,,,,,8.0,,,,,0.0,,,,,0.5555555555555556,,,,,0.4444444444444444,,,,,42.239999999999995,,,,,2.3466666666666662,,,,,0.805,,,,,5.85,,,,,3.585,,,,,-2.0324999999999998,,,,,-1.4650000000000003
RYN,,,,,66,-2.91,-0.04409090909090909,-0.11499999999999999,30,34,2,0.45454545454545453,0.5151515151515151,,,,,,,0.0,1.0,0.46153846153846156,0.5076923076923077,,,,,,,1.0,,65.0,,,0.0,,30.0,,,1.0,,33.0,,,0.0,,2.0,,,0.0,,0.46153846153846156,,,1.0,,0.5076923076923077,,,-0.74,,-2.17,,,-0.74,,-0.03338461538461538,,,-0.74,,-0.10999999999999999,,,,,0.4959999999999999,,,,,0.505,,,-0.74,,-0.5166666666666668,,,-0.74,,-0.33999999999999997
RYTM,,,,,64,2.719999999999999,0.04249999999999998,-0.10500000000000004,28,36,0,0.4375,0.5625,,,,,,,0.0,1.0,0.4444444444444444,0.5555555555555556,,,,,,,1.0,,63.0,,,0.0,,28.0,,,1.0,,35.0,,,0.0,,0.0,,,0.0,,0.4444444444444444,,,1.0,,0.5555555555555556,,,-0.19,,2.91,,,-0.19,,0.04619047619047619,,,-0.19,,-0.10000000000000009,,,,,0.9049999999999999,,,,,0.675,,,-0.19,,-0.6408571428571428,,,-0.19,,-0.51
S,,,,,156,0.6299999999999999,0.004038461538461538,0.0,74,75,7,0.47435897435897434,0.4807692307692308,0.16666666666666666,0.8333333333333334,0.3125,0.5,0.5454545454545454,0.36363636363636365,0.5,0.4482758620689655,0.5076923076923077,0.49230769230769234,,,,,16.0,6.0,58.0,11.0,65.0,5.0,1.0,29.0,6.0,33.0,8.0,5.0,26.0,4.0,32.0,3.0,0.0,3.0,1.0,0.0,0.3125,0.16666666666666666,0.5,0.5454545454545454,0.5076923076923077,0.5,0.8333333333333334,0.4482758620689655,0.36363636363636365,0.49230769230769234,-2.29,-1.3800000000000006,0.27000000000000024,-0.31999999999999984,4.35,-0.143125,-0.2300000000000001,0.004655172413793107,-0.029090909090909077,0.06692307692307692,-0.02999999999999997,-0.325,0.03,0.050000000000000044,0.030000000000000027,0.454,0.21999999999999997,0.31517241379310335,0.435,0.9703030303030304,0.4600000000000001,0.21999999999999997,0.22000000000000003,0.26,0.92,-0.57,-0.32000000000000006,-0.3411538461538462,-0.7325,-0.8646874999999997,-0.6300000000000001,-0.37,-0.3299999999999999,-0.195,-0.8050000000000002
SA,,,,,89,-10.519999999999994,-0.11820224719101118,-0.18000000000000016,37,47,5,0.4157303370786517,0.5280898876404494,,,,,,,0.25,0.625,0.47692307692307695,0.49230769230769234,,,,,,,24.0,,65.0,,,6.0,,31.0,,,15.0,,32.0,,,3.0,,2.0,,,0.25,,0.47692307692307695,,,0.625,,0.49230769230769234,,,-13.84,,3.3200000000000034,,,-0.5766666666666667,,0.05107692307692313,,,-0.4850000000000001,,0.0,,,0.695,,1.3454838709677417,,,0.575,,0.9600000000000001,,,-1.2006666666666668,,-1.1996874999999998,,,-0.85,,-1.06
SAFE,,,,,63,-6.15,-0.09761904761904762,0.0,31,30,2,0.49206349206349204,0.47619047619047616,,,,,,,,,0.49206349206349204,0.47619047619047616,,,,,,,,,63.0,,,,,31.0,,,,,30.0,,,,,2.0,,,,,0.49206349206349204,,,,,0.47619047619047616,,,,,-6.15,,,,,-0.09761904761904762,,,,,0.0,,,,,0.5635483870967741,,,,,0.41000000000000003,,,,,-0.7873333333333336,,,,,-0.675
SAFT,,,,,51,-4.709999999999998,-0.09235294117647055,-0.10999999999999999,24,27,0,0.47058823529411764,0.5294117647058824,,,,,,,,,0.47058823529411764,0.5294117647058824,,,,,,,,,51.0,,,,,24.0,,,,,27.0,,,,,0.0,,,,,0.47058823529411764,,,,,0.5294117647058824,,,,,-4.709999999999998,,,,,-0.09235294117647055,,,,,-0.10999999999999999,,,,,0.42999999999999994,,,,,0.365,,,,,-0.5566666666666668,,,,,-0.34
